index,label,prediction,true_class,predicted_class,correct_acc7,absolute_error,class_distance
117,0.4000000059604645,-0.3348097801208496,0,0,1,0.7348097860813141,0
118,1.600000023841858,2.398627281188965,2,2,1,0.7986272573471069,0
119,1.399999976158142,1.4767770767211914,1,1,1,0.07677710056304932,0
120,2.200000047683716,2.926203727722168,2,3,0,0.7262036800384521,1
121,-1.399999976158142,-1.3289711475372314,-1,-1,1,0.07102882862091064,0
122,-2.5,1.9684977531433105,-2,2,0,4.4684977531433105,4
123,-2.799999952316284,-2.418865203857422,-3,-2,0,0.3811347484588623,1
124,-1.600000023841858,-2.164546012878418,-2,-2,1,0.5645459890365601,0
125,-2.5999999046325684,-2.4738059043884277,-3,-2,0,0.12619400024414062,1
126,-2.5999999046325684,-0.03985404968261719,-3,0,0,2.560145854949951,3
127,1.0,0.5230064392089844,1,1,1,0.4769935607910156,0
128,-2.4000000953674316,-2.5327651500701904,-2,-3,0,0.1327650547027588,1
129,-1.0,-2.3531179428100586,-1,-2,0,1.3531179428100586,1
130,-2.5999999046325684,-2.529344320297241,-3,-3,1,0.07065558433532715,0
131,-1.0,-0.9857194423675537,-1,-1,1,0.014280557632446289,0
132,-1.7999999523162842,-1.4851219654083252,-2,-1,0,0.314877986907959,1
133,-1.0,-1.9762897491455078,-1,-2,0,0.9762897491455078,1
134,-2.4000000953674316,-2.610771417617798,-2,-3,0,0.2107713222503662,1
135,-2.799999952316284,-2.919717311859131,-3,-3,1,0.11971735954284668,0
136,0.20000000298023224,0.09920120239257812,0,0,1,0.10079880058765411,0
137,-1.7999999523162842,-1.3750355243682861,-2,-1,0,0.42496442794799805,1
138,-1.3333333730697632,-2.5689313411712646,-1,-3,0,1.2355979681015015,2
139,-1.600000023841858,-2.13441801071167,-2,-2,1,0.534417986869812,0
140,-2.799999952316284,-0.23141884803771973,-3,0,0,2.5685811042785645,3
141,-2.0,-1.012350082397461,-2,-1,0,0.9876499176025391,1
142,-2.4000000953674316,-2.2410147190093994,-2,-2,1,0.15898537635803223,0
143,-2.200000047683716,-2.086644172668457,-2,-2,1,0.11335587501525879,0
144,-3.0,-2.679656982421875,-3,-3,1,0.320343017578125,0
145,-3.0,-1.3875197172164917,-3,-1,0,1.6124802827835083,2
146,-1.0,-0.7665591239929199,-1,-1,1,0.23344087600708008,0
147,-1.2000000476837158,-1.0724745988845825,-1,-1,1,0.1275254487991333,0
148,-2.0,-2.5832200050354004,-2,-3,0,0.5832200050354004,1
149,1.399999976158142,2.1262073516845703,1,2,0,0.7262073755264282,1
150,-1.75,-2.0082876682281494,-2,-2,1,0.2582876682281494,0
151,-1.7999999523162842,-2.327650547027588,-2,-2,1,0.5276505947113037,0
152,-2.0,-2.2361388206481934,-2,-2,1,0.23613882064819336,0
153,-2.0,-2.3308544158935547,-2,-2,1,0.3308544158935547,0
154,-2.799999952316284,-1.419569492340088,-3,-1,0,1.3804304599761963,2
155,-2.0,-2.6362357139587402,-2,-3,0,0.6362357139587402,1
156,-1.399999976158142,-1.0740113258361816,-1,-1,1,0.32598865032196045,0
157,-2.799999952316284,-2.9142215251922607,-3,-3,1,0.11422157287597656,0
158,-2.200000047683716,-1.8805999755859375,-2,-2,1,0.3194000720977783,0
159,-2.200000047683716,-2.578369617462158,-2,-3,0,0.3783695697784424,1
160,-1.600000023841858,-2.4051294326782227,-2,-2,1,0.8051294088363647,0
161,-3.0,-0.03985404968261719,-3,0,0,2.960145950317383,3
162,-3.0,-2.9261958599090576,-3,-3,1,0.07380414009094238,0
163,-0.6000000238418579,-0.21387529373168945,-1,0,0,0.38612473011016846,1
164,-0.6000000238418579,-0.3047003746032715,-1,0,0,0.2952996492385864,1
165,1.0,1.7891817092895508,1,2,0,0.7891817092895508,1
166,-1.2000000476837158,1.2259931564331055,-1,1,0,2.4259932041168213,2
167,-1.600000023841858,0.8551375865936279,-2,1,0,2.455137610435486,3
168,1.0,1.7701263427734375,1,2,0,0.7701263427734375,1
169,-1.7999999523162842,0.824082612991333,-2,1,0,2.624082565307617,3
170,0.0,0.503425121307373,0,1,0,0.503425121307373,1
171,-1.2000000476837158,-1.735935926437378,-1,-2,0,0.5359358787536621,1
172,-1.399999976158142,0.09512996673583984,-1,0,0,1.495129942893982,1
173,1.2000000476837158,-1.2269047498703003,1,-1,0,2.426904797554016,2
174,-0.4000000059604645,0.05856513977050781,0,0,1,0.4585651457309723,0
175,-2.0,-1.8488032817840576,-2,-2,1,0.15119671821594238,0
176,0.800000011920929,-0.29662060737609863,1,0,0,1.0966206192970276,1
177,-0.800000011920929,-0.4216182231903076,-1,0,0,0.37838178873062134,1
178,0.6000000238418579,1.8445186614990234,1,2,0,1.2445186376571655,1
179,-1.600000023841858,-1.3738031387329102,-2,-1,0,0.22619688510894775,1
180,-1.399999976158142,-1.8258581161499023,-1,-2,0,0.42585813999176025,1
181,-2.200000047683716,-1.7128808498382568,-2,-2,1,0.487119197845459,0
182,0.6666666865348816,-0.1962718963623047,1,0,0,0.8629385828971863,1
183,0.20000000298023224,-0.4284658432006836,0,0,1,0.6284658461809158,0
184,-1.2000000476837158,-1.552890419960022,-1,-2,0,0.35289037227630615,1
185,-0.4000000059604645,-2.6078763008117676,0,-3,0,2.207876294851303,3
186,-2.4000000953674316,-2.921968936920166,-2,-3,0,0.5219688415527344,1
187,-0.5,-1.1944561004638672,0,-1,0,0.6944561004638672,1
188,1.399999976158142,1.460799217224121,1,1,1,0.060799241065979004,0
189,0.4000000059604645,-0.9236717224121094,0,-1,0,1.3236717283725739,1
190,-1.600000023841858,-2.0052073001861572,-2,-2,1,0.4052072763442993,0
191,1.2000000476837158,-0.26099300384521484,1,0,0,1.4609930515289307,1
192,0.0,0.35153913497924805,0,0,1,0.35153913497924805,0
193,0.800000011920929,1.9073944091796875,1,2,0,1.1073943972587585,1
194,-1.2000000476837158,-1.2681864500045776,-1,-1,1,0.06818640232086182,0
195,0.4000000059604645,0.4054553508758545,0,0,1,0.005455344915390015,0
196,-2.799999952316284,-2.8529319763183594,-3,-3,1,0.052932024002075195,0
197,-1.0,-2.016064167022705,-1,-2,0,1.016064167022705,1
198,-2.5999999046325684,-0.633145809173584,-3,-1,0,1.9668540954589844,2
199,-1.399999976158142,-2.855889081954956,-1,-3,0,1.455889105796814,2
200,1.399999976158142,1.3769197463989258,1,1,1,0.02308022975921631,0
201,1.600000023841858,1.9318432807922363,2,2,1,0.3318432569503784,0
202,-0.4000000059604645,0.14324951171875,0,0,1,0.5432495176792145,0
203,2.0,2.23516845703125,2,2,1,0.23516845703125,0
204,1.399999976158142,1.8867402076721191,1,2,0,0.48674023151397705,1
205,1.600000023841858,2.279712677001953,2,2,1,0.6797126531600952,0
206,1.2000000476837158,2.285036087036133,1,2,0,1.085036039352417,1
207,-2.0,0.3209538459777832,-2,0,0,2.320953845977783,2
208,-1.2000000476837158,-0.9305160045623779,-1,-1,1,0.2694840431213379,0
209,0.6000000238418579,1.0756587982177734,1,1,1,0.4756587743759155,0
210,1.25,2.062520980834961,1,2,0,0.8125209808349609,1
211,-1.7999999523162842,-1.5356521606445312,-2,-2,1,0.26434779167175293,0
212,-2.4000000953674316,-2.4360833168029785,-2,-2,1,0.036083221435546875,0
213,-1.2000000476837158,-2.018972873687744,-1,-2,0,0.8189728260040283,1
214,-2.5999999046325684,-2.177849769592285,-3,-2,0,0.4221501350402832,1
215,-2.200000047683716,-2.504138708114624,-2,-3,0,0.3041386604309082,1
216,-1.7999999523162842,-2.005338668823242,-2,-2,1,0.205338716506958,0
217,-0.800000011920929,-2.0687897205352783,-1,-2,0,1.2687897086143494,1
218,-2.0,-1.3106831312179565,-2,-1,0,0.6893168687820435,1
219,-1.600000023841858,-1.0260493755340576,-2,-1,0,0.5739506483078003,1
220,-1.7999999523162842,-1.9813793897628784,-2,-2,1,0.18137943744659424,0
221,-1.2000000476837158,-1.0538201332092285,-1,-1,1,0.1461799144744873,0
222,1.2000000476837158,1.1271891593933105,1,1,1,0.07281088829040527,0
223,-2.0,0.5836429595947266,-2,1,0,2.5836429595947266,3
224,-1.0,2.0337352752685547,-1,2,0,3.0337352752685547,3
225,-0.6000000238418579,-1.401300072669983,-1,-1,1,0.801300048828125,0
226,-1.0,-1.4788156747817993,-1,-1,1,0.4788156747817993,0
227,-1.0,-1.0693013668060303,-1,-1,1,0.06930136680603027,0
228,-0.4000000059604645,-1.6806129217147827,0,-2,0,1.2806129157543182,2
229,1.2000000476837158,0.9548163414001465,1,1,1,0.24518370628356934,0
230,1.600000023841858,1.4186582565307617,2,1,0,0.1813417673110962,1
231,-0.800000011920929,0.25298619270324707,-1,0,0,1.052986204624176,1
232,-1.0,-1.799410343170166,-1,-2,0,0.799410343170166,1
233,-1.0,-0.9732139110565186,-1,-1,1,0.026786088943481445,0
234,0.25,1.5375003814697266,0,2,0,1.2875003814697266,2
235,0.800000011920929,-0.6314563751220703,1,-1,0,1.4314563870429993,2
236,1.399999976158142,1.2313556671142578,1,1,1,0.16864430904388428,0
237,1.2000000476837158,1.393110752105713,1,1,1,0.19311070442199707,0
238,0.5,-0.3681340217590332,0,0,1,0.8681340217590332,0
239,0.0,-1.3294641971588135,0,-1,0,1.3294641971588135,1
240,1.600000023841858,1.6057367324829102,2,2,1,0.005736708641052246,0
241,-2.4000000953674316,0.003088712692260742,-2,0,0,2.4030888080596924,2
242,0.800000011920929,-0.03766918182373047,1,0,0,0.8376691937446594,1
243,-0.20000000298023224,0.24375486373901367,0,0,1,0.4437548667192459,0
244,0.0,-0.4950833320617676,0,0,1,0.4950833320617676,0
245,0.20000000298023224,-0.2254014015197754,0,0,1,0.42540140450000763,0
246,0.0,0.15907955169677734,0,0,1,0.15907955169677734,0
247,0.0,0.08729839324951172,0,0,1,0.08729839324951172,0
248,-0.4000000059604645,-0.09781455993652344,0,0,1,0.30218544602394104,0
249,-2.200000047683716,-1.710756778717041,-2,-2,1,0.4892432689666748,0
250,-2.799999952316284,-1.7982189655303955,-3,-2,0,1.0017809867858887,1
251,0.0,0.05263161659240723,0,0,1,0.05263161659240723,0
252,-2.799999952316284,-2.2867431640625,-3,-2,0,0.5132567882537842,1
253,-1.0,-1.587024450302124,-1,-2,0,0.587024450302124,1
254,-0.20000000298023224,-1.5054411888122559,0,-2,0,1.3054411858320236,2
255,-0.4000000059604645,-0.01911640167236328,0,0,1,0.3808836042881012,0
256,-0.5,-1.6759824752807617,0,-2,0,1.1759824752807617,2
257,1.0,-0.8439011573791504,1,-1,0,1.8439011573791504,2
258,0.0,-0.14198827743530273,0,0,1,0.14198827743530273,0
259,-2.0,-1.7127656936645508,-2,-2,1,0.2872343063354492,0
260,1.7999999523162842,2.2651233673095703,2,2,1,0.46512341499328613,0
261,0.6000000238418579,0.6956186294555664,1,1,1,0.0956186056137085,0
262,-1.2000000476837158,-1.0182538032531738,-1,-1,1,0.181746244430542,0
263,1.600000023841858,2.642068862915039,2,3,0,1.0420688390731812,1
264,0.0,-0.5753545761108398,0,-1,0,0.5753545761108398,1
265,-1.0,-0.7875959873199463,-1,-1,1,0.2124040126800537,0
266,-2.5999999046325684,0.746614933013916,-3,1,0,3.3466148376464844,4
267,-1.25,-0.42135143280029297,-1,0,0,0.828648567199707,1
268,1.2000000476837158,0.9033176898956299,1,1,1,0.29668235778808594,0
269,-0.4000000059604645,-1.0585837364196777,0,-1,0,0.6585837304592133,1
270,-2.0,-1.915062665939331,-2,-2,1,0.08493733406066895,0
271,-1.600000023841858,-2.354640483856201,-2,-2,1,0.7546404600143433,0
272,0.20000000298023224,1.6144356727600098,0,2,0,1.4144356697797775,2
273,0.4000000059604645,0.39084362983703613,0,0,1,0.009156376123428345,0
274,-1.0,-1.2389259338378906,-1,-1,1,0.23892593383789062,0
275,-1.0,-1.142687201499939,-1,-1,1,0.14268720149993896,0
276,-2.0,-2.254855155944824,-2,-2,1,0.2548551559448242,0
277,-2.0,-1.4698081016540527,-2,-1,0,0.5301918983459473,1
278,-2.0,-2.247074604034424,-2,-2,1,0.24707460403442383,0
279,-2.200000047683716,-2.7503414154052734,-2,-3,0,0.5503413677215576,1
280,-1.0,-0.9351592063903809,-1,-1,1,0.06484079360961914,0
281,-2.4000000953674316,-2.3115181922912598,-2,-2,1,0.08848190307617188,0
282,1.2000000476837158,1.2798080444335938,1,1,1,0.07980799674987793,0
283,2.799999952316284,2.92080020904541,3,3,1,0.12080025672912598,0
284,0.0,1.2099781036376953,0,1,0,1.2099781036376953,1
285,2.5999999046325684,2.924795150756836,3,3,1,0.3247952461242676,0
286,-1.2000000476837158,-1.4360544681549072,-1,-1,1,0.2360544204711914,0
287,-1.600000023841858,1.8265581130981445,-2,2,0,3.4265581369400024,4
288,-0.6000000238418579,-0.7213139533996582,-1,-1,1,0.12131392955780029,0
289,-1.600000023841858,-1.339207649230957,-2,-1,0,0.2607923746109009,1
290,2.799999952316284,2.9244651794433594,3,3,1,0.1244652271270752,0
291,1.7999999523162842,2.3143515586853027,2,2,1,0.5143516063690186,0
292,2.4000000953674316,2.3431496620178223,2,2,1,0.056850433349609375,0
293,2.4000000953674316,2.1437630653381348,2,2,1,0.2562370300292969,0
294,-0.6000000238418579,-0.8138186931610107,-1,-1,1,0.21381866931915283,0
295,0.5,0.5901973247528076,0,1,0,0.09019732475280762,1
296,1.3333333730697632,1.096853256225586,1,1,1,0.23648011684417725,0
297,0.800000011920929,1.1788930892944336,1,1,1,0.37889307737350464,0
298,-2.799999952316284,-2.8961994647979736,-3,-3,1,0.09619951248168945,0
299,1.2000000476837158,1.6768932342529297,1,2,0,0.47689318656921387,1
300,2.200000047683716,-1.7472163438796997,2,-2,0,3.9472163915634155,4
301,-2.4000000953674316,-2.497382402420044,-2,-2,1,0.0973823070526123,0
302,0.6000000238418579,1.637639045715332,1,2,0,1.0376390218734741,1
303,-0.20000000298023224,-1.7379508018493652,0,-2,0,1.537950798869133,2
304,2.0,1.712803840637207,2,2,1,0.28719615936279297,0
305,-0.800000011920929,-0.014169931411743164,-1,0,0,0.7858300805091858,1
306,0.4000000059604645,0.38625431060791016,0,0,1,0.013745695352554321,0
307,-0.20000000298023224,-2.2356908321380615,0,-2,0,2.0356908291578293,2
308,0.4000000059604645,1.5849494934082031,0,2,0,1.1849494874477386,2
309,-0.20000000298023224,0.34119582176208496,0,0,1,0.5411958247423172,0
310,2.0,1.7441163063049316,2,2,1,0.25588369369506836,0
311,-0.75,-1.2168934345245361,-1,-1,1,0.46689343452453613,0
312,-1.600000023841858,-1.3500778675079346,-2,-1,0,0.24992215633392334,1
313,0.800000011920929,1.8782835006713867,1,2,0,1.0782834887504578,1
314,1.2000000476837158,-0.2871129512786865,1,0,0,1.4871129989624023,1
315,-1.3333333730697632,-2.148991584777832,-1,-2,0,0.8156582117080688,1
316,1.0,1.6001777648925781,1,2,0,0.6001777648925781,1
317,-2.4000000953674316,-2.6283206939697266,-2,-3,0,0.22832059860229492,1
318,2.0,2.234933376312256,2,2,1,0.23493337631225586,0
319,1.7999999523162842,2.5261292457580566,2,3,0,0.7261292934417725,1
320,-1.399999976158142,-1.2769770622253418,-1,-1,1,0.12302291393280029,0
321,0.5,0.6555335521697998,0,1,0,0.1555335521697998,1
322,2.0,1.1120014190673828,2,1,0,0.8879985809326172,1
323,0.6000000238418579,-0.583003044128418,1,-1,0,1.1830030679702759,2
324,0.20000000298023224,1.1747074127197266,0,1,0,0.9747074097394943,1
325,-0.800000011920929,2.3055057525634766,-1,2,0,3.1055057644844055,3
326,-1.7999999523162842,-1.605156660079956,-2,-2,1,0.19484329223632812,0
327,0.800000011920929,1.7579751014709473,1,2,0,0.9579750895500183,1
328,0.25,-0.2111802101135254,0,0,1,0.4611802101135254,0
329,-0.6000000238418579,0.07440710067749023,-1,0,0,0.6744071245193481,1
330,0.4000000059604645,1.3864240646362305,0,1,0,0.986424058675766,1
331,-1.0,-1.8486502170562744,-1,-2,0,0.8486502170562744,1
332,1.600000023841858,1.9001493453979492,2,2,1,0.3001493215560913,0
333,-1.399999976158142,-2.156174659729004,-1,-2,0,0.7561746835708618,1
334,-2.4000000953674316,-1.043229341506958,-2,-1,0,1.3567707538604736,1
335,-2.799999952316284,-1.4758151769638062,-3,-1,0,1.324184775352478,2
336,-2.799999952316284,-1.4329944849014282,-3,-1,0,1.367005467414856,2
337,-1.7999999523162842,-1.9009920358657837,-2,-2,1,0.10099208354949951,0
338,1.7999999523162842,2.2543601989746094,2,2,1,0.4543602466583252,0
339,2.5999999046325684,2.701711654663086,3,3,1,0.10171175003051758,0
340,-2.4000000953674316,-0.4952569007873535,-2,0,0,1.9047431945800781,2
341,0.800000011920929,1.5403199195861816,1,2,0,0.7403199076652527,1
342,-1.2000000476837158,-1.5908873081207275,-1,-2,0,0.3908872604370117,1
343,0.20000000298023224,1.2365632057189941,0,1,0,1.036563202738762,1
344,-2.4000000953674316,-2.341686487197876,-2,-2,1,0.058313608169555664,0
345,-2.200000047683716,-2.53429913520813,-2,-3,0,0.33429908752441406,1
346,-1.0,0.2923412322998047,-1,0,0,1.2923412322998047,1
347,-1.2000000476837158,-1.3945728540420532,-1,-1,1,0.1945728063583374,0
348,-2.799999952316284,-2.0665783882141113,-3,-2,0,0.7334215641021729,1
349,-1.399999976158142,-1.7536170482635498,-1,-2,0,0.3536170721054077,1
350,-2.5999999046325684,-2.2641654014587402,-3,-2,0,0.3358345031738281,1
351,2.5999999046325684,2.9141321182250977,3,3,1,0.3141322135925293,0
352,-1.7999999523162842,-1.6769471168518066,-2,-2,1,0.12305283546447754,0
353,-2.200000047683716,-2.1969962120056152,-2,-2,1,0.003003835678100586,0
354,2.799999952316284,2.9175496101379395,3,3,1,0.11754965782165527,0
355,-2.0,-2.4608986377716064,-2,-2,1,0.46089863777160645,0
356,-2.799999952316284,-2.9283173084259033,-3,-3,1,0.12831735610961914,0
357,-2.200000047683716,-2.9320321083068848,-2,-3,0,0.732032060623169,1
358,-1.7999999523162842,-0.48482370376586914,-2,0,0,1.315176248550415,2
359,0.20000000298023224,-2.9023220539093018,0,-3,0,3.102322056889534,3
360,-1.7999999523162842,-2.4702646732330322,-2,-2,1,0.670264720916748,0
361,-1.399999976158142,-1.4229621887207031,-1,-1,1,0.022962212562561035,0
362,-2.0,-1.016124963760376,-2,-1,0,0.983875036239624,1
363,1.2000000476837158,2.28189754486084,1,2,0,1.081897497177124,1
364,1.2000000476837158,2.259744167327881,1,2,0,1.059744119644165,1
365,-1.7999999523162842,-1.362445592880249,-2,-1,0,0.43755435943603516,1
366,-2.4000000953674316,1.3987884521484375,-2,1,0,3.798788547515869,3
367,-1.399999976158142,0.18764638900756836,-1,0,0,1.5876463651657104,1
368,-2.200000047683716,-0.7874529361724854,-2,-1,0,1.4125471115112305,1
369,-1.2000000476837158,-1.4740387201309204,-1,-1,1,0.2740386724472046,0
370,0.0,0.35120248794555664,0,0,1,0.35120248794555664,0
371,-1.399999976158142,-0.9774730205535889,-1,-1,1,0.4225269556045532,0
372,-2.200000047683716,-1.605151891708374,-2,-2,1,0.5948481559753418,0
373,1.600000023841858,1.8748035430908203,2,2,1,0.2748035192489624,0
374,0.20000000298023224,0.42455482482910156,0,0,1,0.22455482184886932,0
